Collection_year,Background_pollu,Raw_cooked,Hg_conc,Tair_f_inst_MEAN,Albedo_inst_MEAN,AvgSurfT_inst_MEAN,Qsb_acc_MEAN,ECanop_tavg_MEAN,ESoil_tavg_MEAN,LWdown_f_tavg_MEAN,Evap_tavg_MEAN,Qg_tavg_MEAN,Qle_tavg_MEAN,Swnet_tavg_MEAN,Lwnet_tavg_MEAN,CanopInt_inst_MEAN,PotEvap_tavg_MEAN,Rainf_tavg_MEAN,RootMoist_inst_MEAN,Qh_tavg_MEAN,Snowf_tavg_MEAN,SnowDepth_inst_MEAN
2019,0,0,2.17545,291.3760071,13.73523029,265.9215139,0.000207039,0.216302084,3.356592258,337.2024384,3.60E-06,-2.091930807,9.721146901,104.0766818,-58.53961054,0.010668155,55.64188957,7.40E-07,462.9408671,37.73068746,3.38E-06,0.01914747
2019,0,0,2.2072,285.8969849,17.50709724,263.5507202,1.03E-06,0.13683036,3.208839178,309.5943054,4.48E-06,-5.01593399,12.27310371,102.1804428,-59.94710922,0.011736607,45.99599838,4.41E-07,518.7792358,34.61912537,4.40E-06,0.037005357
2019,0,0,1.84895,290.4501648,11.13232088,264.4786606,3.07E-05,0.092667412,2.794475436,333.3449707,3.48E-06,-3.53671509,9.481060982,109.6908932,-61.36087132,0.004858259,60.16230202,6.72E-07,518.5897675,42.24257278,3.92E-06,0.017929576
2019,0,0,1.9274,293.5537415,15.43921121,263.1072591,1.76E-05,0.120074404,2.793854157,359.9622955,4.11E-06,-3.618403991,11.28655593,104.1558024,-58.49822617,0.007339286,48.45068359,2.07E-07,495.7389018,37.73393122,4.53E-06,0.034273809
2019,0,0,1.90095,272.0999959,12.02503967,259.7940369,2.25E-05,0,1.453790307,234.563146,1.07E-06,-10.8852272,2.845298529,64.16085052,-58.01310349,0,30.57334137,0,284.3446045,14.27784157,5.62E-07,0.009519758
2019,0,0,2.6209,262.4409458,11.52156222,267.186779,0.000322321,0.04920759,2.81560269,210.982526,2.24E-06,-0.844159235,5.954281092,107.8602505,-58.84561539,0.00115346,70.54670525,2.73E-07,426.5908966,44.10048485,1.47E-06,0.006412221
2019,0,0,1.7315,283.4632721,13.97620535,274.9916534,0.014050045,0.016607143,1.181160748,280.6607056,8.94E-07,2.459311724,2.359621525,91.99251938,-49.09152985,0.000265625,130.3182297,2.48E-07,142.2007942,38.19322968,8.62E-07,0.001099107
2019,0,0,1.47985,286.421608,12.34021473,286.0426636,0.05333172,11.50602182,20.77291679,312.2691498,2.38E-05,-2.890011867,59.57989502,122.8675817,-55.3056577,0.119287637,130.0261383,2.00E-05,548.4567057,11.36014024,0,3.09E-05
2019,0,0,2.0571,285.055809,14.11709595,288.7158508,0.035534918,8.525161743,23.21100807,309.7347412,2.98E-05,-3.231315613,74.5503006,132.6181793,-58.52842712,0.089108869,134.2813263,1.49E-05,539.5701294,3.162317753,0,0
2019,0,0,2.53695,286.0521622,50.90173056,257.4491608,0.000680283,0.000130273,0.567462779,300.8253784,4.04E-06,-6.445314756,11.39733755,47.96032661,-34.71126498,0.000199338,23.54088754,0,85.55324713,8.629737124,9.79E-06,0.199581929
2019,0,0,1.7166,279.9984872,27.32664015,263.7773904,0.001031361,0.000182766,0.874279012,257.3359964,1.98E-06,-6.16587685,5.499508842,77.07496274,-53.18932931,2.81E-05,44.81370292,6.75E-10,11.11462701,24.70990584,2.76E-06,0.018613705
2019,0,0,2.35705,280.9252116,16.17990557,275.8885803,0.023465108,0.685510755,11.73474439,303.9438782,5.57E-06,-2.671866655,13.94462649,70.51218923,-44.78924688,0.038217742,72.75666046,6.48E-06,241.3455556,14.55315081,2.25E-07,4.62E-05
2019,0,0,1.67805,282.2479858,17.5734272,275.1316223,0.00021,1.445725799,6.484556675,306.4297485,4.29E-06,-0.907323658,10.9144516,68.21096802,-48.15056229,0.021560485,85.08539581,3.49E-06,174.0889893,10.12864876,1.46E-06,0.001512097
2020,0,0,5.25775,281.9271647,10.12580585,281.1626282,0.003650726,1.20431447,12.63528252,315.3426615,6.11E-06,-5.431108952,15.28600121,66.82366943,-34.15759277,0.071451612,50.43539429,5.05E-05,430.5822754,22.74013329,0,0
2020,0,0,7.4343,280.5035706,12.81104803,289.2834702,0.010140484,2.497691512,14.42986941,309.6235657,1.26E-05,-3.21007055,31.41482162,95.07972717,-39.3789835,0.04435988,108.0285206,2.57E-05,291.1135864,27.64746189,0,0
2020,0,0,3.4378,280.5095215,13.86475754,290.9810181,0.009157732,4.057832658,15.34661293,308.0278625,1.44E-05,-2.910342693,36.09090042,97.84629059,-41.79248142,0.057639114,119.0941658,2.66E-05,294.004776,23.02263355,0,0
2020,0,0,5.910625,279.8628998,12.25032234,289.203125,0.003958548,2.14895153,15.54427433,311.5071869,1.01E-05,-4.023286343,25.19628334,87.50399017,-43.6472702,0.062637098,105.3632584,2.28E-05,440.2943115,22.83944893,0,0
2020,0,0,4.9774,279.8939819,8.825120687,280.9417038,0.002426825,1.712842762,11.06368971,310.3318939,6.87E-06,-4.748608828,17.16958952,76.44225883,-36.69805431,0.059370967,55.44998169,4.41E-05,550.1095886,27.26222038,3.37E-08,4.74E-06
2020,0,0,5.73155,281.4449158,11.23822522,284.9892426,0.000969073,4.375433445,14.20634055,317.4247742,1.18E-05,-3.908679247,29.45728111,86.99973869,-41.04599857,0.077123992,93.53973198,2.75E-05,542.822113,20.50771475,0,0
2020,0,0,20.866425,284.6164449,9.731289864,277.8041077,0.084136151,1.4235484,14.73772192,328.9938151,6.59E-06,-5.424979687,16.48271465,63.58794403,-34.88309479,0.176328629,34.86469078,3.74E-05,508.6586304,17.60680676,0,0
2020,0,0,3.56595,289.493103,12.07096767,281.8476257,0.029864395,4.005806446,14.45576572,349.3499451,1.52E-05,-2.664979696,38.0499115,142.4606476,-72.58364105,0.049967743,146.8951569,2.01E-05,406.6852417,34.96295547,0,0
2020,0,0,2.74855,277.8937887,12.74314467,279.2838847,0.010782285,1.172688166,15.54826641,303.2612305,6.93E-06,-5.675759315,17.33430735,65.14120992,-31.79751142,0.12847581,49.66472244,5.49E-05,399.6318563,21.63688087,0,0
2020,0,0,5.6043,278.5995585,13.76296329,278.2159271,0.031789537,2.578145146,16.75836658,301.7928975,8.26E-06,-4.74205637,20.6677351,68.95471573,-39.46690559,0.194580644,61.42328072,3.49E-05,284.0556335,13.53384352,1.39E-08,2.22E-06
2020,0,0,8.347,277.8875809,11.94623629,274.9940084,0.039963052,2.708723148,14.85489241,301.7120209,8.25E-06,-4.940893809,20.9388237,67.84141286,-29.98755074,0.18085887,44.58040873,2.48E-05,633.5826009,21.32936732,2.83E-06,0.00606129
2020,0,0,4.459975,278.4077988,14.82162571,278.9040222,0.002740067,0.970954299,17.14694881,301.33004,7.31E-06,-5.835315704,18.29346021,63.15260824,-35.22605896,0.19424731,54.63989894,3.50E-05,310.7424825,15.54557737,0,1.20E-05
2020,0,0,4.523842857,280.1663666,15.56346703,276.1373596,0.000340847,1.872540355,11.18153191,308.8961945,5.70E-06,-3.060786247,14.2626543,66.71455383,-42.05997086,0.108721778,61.39821625,1.73E-05,223.9848785,13.72174644,1.86E-07,4.27E-05
2020,0,0,3.553825,280.1663666,15.56346703,276.1373596,0.000340847,1.872540355,11.18153191,308.8961945,5.70E-06,-3.060786247,14.2626543,66.71455383,-42.05997086,0.108721778,61.39821625,1.73E-05,223.9848785,13.72174644,1.86E-07,4.27E-05
2020,0,0,8.7635,279.5279236,18.17947578,276.819458,0.001328145,2.797580719,10.40604877,303.7916718,5.98E-06,-3.709254026,14.97414589,65.33226013,-38.89900208,0.105157256,60.32237244,2.43E-05,171.6004028,15.21198845,5.90E-07,0.000316129
2020,0,0,6.5916,279.7763977,16.41935349,277.3915405,0.000798992,2.668064594,17.19612885,305.8277283,8.21E-06,-5.933326721,20.52124214,63.27076721,-33.43658447,0.256677419,49.01801682,4.69E-05,308.109314,15.31356049,2.14E-08,2.30E-05
2020,0,0,5.600625,280.0251465,18.26810455,276.6624908,0.001064516,2.309838712,10.61784315,309.2433014,5.94E-06,-3.437641025,14.94479084,66.98862839,-39.98573685,0.118760079,61.22220993,2.31E-05,167.6346741,15.44083881,1.13E-06,0.001036694
2020,0,0,4.5423,280.5004578,18.77810478,276.3615112,0.00019,2.22842741,12.24991894,308.594162,6.34E-06,-3.88760066,15.93636322,66.47766113,-39.09589767,0.162072584,55.94378281,2.28E-05,226.8098602,15.28041553,1.37E-06,0.000990323
2020,0,0,3.64235,280.5004578,18.77810478,276.3615112,0.00019,2.22842741,12.24991894,308.594162,6.34E-06,-3.88760066,15.93636322,66.47766113,-39.09589767,0.162072584,55.94378281,2.28E-05,226.8098602,15.28041553,1.37E-06,0.000990323
2020,0,0,16.86195,281.649498,16.06054354,274.1186981,0.015092762,1.317822576,10.68118954,315.9845581,5.69E-06,-2.486733794,14.50057697,70.22602844,-42.675354,0.207675405,46.92585945,2.23E-05,298.8184662,15.51386356,2.33E-06,0.003646774
2020,0,0,5.685066667,279.7402649,15.16600752,277.4204559,0.000190766,3.148346782,16.81712723,304.2881775,8.65E-06,-4.902419209,21.64008331,67.2658062,-37.53389168,0.18471472,60.20387268,3.49E-05,291.2126541,13.03699827,4.10E-07,0.000216028
2020,0,0,3.6199,280.2221985,14.7290589,277.4781901,0.00226172,2.148454309,18.00670687,314.4570007,8.25E-06,-5.837439378,20.62739881,64.3183492,-31.96889432,0.279333338,50.30044937,4.89E-05,306.9303284,17.63376236,5.34E-08,3.16E-05
2020,0,0,5.447075,279.692454,18.31536198,276.9091492,0.001673145,2.52497983,12.44713736,308.6693624,6.87E-06,-3.954274058,17.35323906,65.07701492,-36.91599846,0.183026217,58.89096069,2.20E-05,221.8141479,14.31668615,2.35E-06,0.001724395
2020,0,0,5.75415,280.076182,14.30688159,276.6343587,0.013067513,1.474879007,12.3575538,309.236735,6.23E-06,-5.44407924,15.78221035,62.88354874,-30.23412387,0.341255367,43.01527405,5.00E-05,336.6377665,21.25964991,3.99E-06,0.004522177
2020,0,0,3.4264,282.1819153,9.886921565,275.5330607,0.090466976,1.373534958,11.81805102,313.7328949,5.59E-06,-3.012775421,14.05047639,67.47838847,-43.11046727,0.272932793,37.90945562,2.33E-05,414.2827657,13.20940781,9.84E-07,0.001354301
2020,0,0,4.5513375,283.6704,22.19379044,269.9282227,0.031115483,0.176249996,9.98463726,319.0820109,5.98E-06,-5.244778156,15.57184792,88.06399536,-54.90206528,0.007806452,37.27954865,2.27E-07,359.6658936,22.55380249,3.31E-06,0.011883871
2020,0,0,3.902833333,258.6653944,10.09680414,280.0199814,0.012369002,2.141562492,12.37984872,194.956568,7.02E-06,-5.291784048,17.54809761,71.1925087,-35.01794434,0.080414314,45.68017387,6.68E-05,612.6087952,23.91270447,0,0
2020,0,0,3.3414,258.4785034,12.45989196,280.3981934,0.032833105,1.572728515,14.60805098,191.8873291,7.10E-06,-5.363528252,17.76461665,68.73383077,-30.67193286,0.096729837,48.06575775,6.79E-05,536.0957947,25.49521383,0,0
2020,0,0,4.24105,261.6875916,10.05451584,281.341568,0.002279214,2.075625062,13.85848808,203.7843189,7.35E-06,-5.630362749,18.38317776,74.49824524,-38.65529251,0.078600805,51.73827744,5.54E-05,513.2494507,23.08648491,0,0
2020,0,0,4.8001,278.7548218,9.895376205,278.5914612,0.047418078,1.276142438,15.26668008,307.941803,6.93E-06,-4.523313046,17.32972399,60.15258026,-30.63834381,0.119133065,39.64616267,2.30E-05,421.3390299,16.68357436,0,0
2020,0,0,3.74145,279.0373637,10.93903184,284.3250961,0.023577409,3.271491885,23.53895187,307.8267924,1.25E-05,-3.285483718,31.28070879,101.2845669,-53.73723888,0.075815527,74.69193649,3.27E-05,411.5754471,19.84562778,0,0
2020,0,0,10.2478,278.185257,10.90719032,282.4401652,0.022437164,3.076169332,27.11655871,304.852356,1.38E-05,-3.500221729,34.54065069,103.6295827,-54.72682571,0.104975805,79.37180583,3.01E-05,368.8183289,17.88219007,8.27E-07,0.00080672
2020,0,0,2.76585,262.3071333,10.58693504,283.4207458,0.000397692,3.582348764,11.62347794,209.2945796,9.26E-06,-4.838951588,23.15990162,85.05544281,-42.56573582,0.072449597,64.56442642,3.99E-05,541.4737701,24.23800611,0,0
2020,0,0,4.70145,267.0423889,11.80951548,283.0589752,0.118492283,5.248729944,21.10659218,224.4876963,1.27E-05,-4.32358861,31.77985096,84.88171387,-37.63287354,0.141040325,63.01968956,4.90E-05,694.6904297,19.86027527,0,0
2020,0,0,16.05145,279.0443726,9.738689184,274.5406647,0.022357893,1.016733885,7.936370969,310.9505208,4.40E-06,-3.382016122,10.99838972,97.72253036,-52.61171532,0.020514112,52.77375317,1.79E-06,562.5102234,37.71443748,9.05E-07,0.000180343
2020,0,0,6.0376,279.7227783,9.515362263,274.7772064,0.023253347,0.94377014,8.230644941,311.7284622,4.23E-06,-3.778326511,10.63202906,90.71340942,-46.63565636,0.024858871,41.51099968,1.74E-06,629.7089233,37.38362122,9.58E-07,0.001056048
2020,0,0,6.9003,279.1367696,13.7496767,279.5075378,0.03848359,0.821048379,12.93471813,303.6459859,5.53E-06,-4.042560577,13.84785557,54.61826706,-38.06621933,0.152193546,34.24765396,1.05E-05,469.9152527,6.838843346,0,0
2020,0,0,3.799,278.9863485,24.87214401,263.008101,0.015409208,0.276605568,3.229314468,300.5984192,5.77E-06,-7.317784006,15.88139647,100.879579,-59.96469567,0.002184751,63.88968416,0,317.6031466,32.64567601,8.01E-06,0.066839113
2020,0,0,4.76515,278.3152771,13.73870945,280.3874512,0.031601472,0.89776209,15.72207689,297.6472321,6.96E-06,-3.371048331,17.40501213,58.11286354,-41.49357796,0.098427419,42.41180611,9.78E-06,365.1615448,2.736927867,0,0
2020,0,0,10.56285,277.5515747,12.16951561,273.9186096,0.039573628,0.130725801,6.989032269,304.3876648,3.14E-06,-3.407399178,8.004105568,76.95161438,-50.58847809,0.008629032,27.13519287,1.03E-06,600.8101807,21.80529404,3.20E-07,0.003334274
2020,0,0,6.20345,276.6816559,25.46370888,273.2135315,0.031358469,1.640927434,5.823185444,298.7590434,4.72E-06,-3.32780242,12.31789589,59.44225693,-48.3867836,0.168963715,31.01338005,2.66E-06,248.9220123,0.549770653,7.14E-06,0.012251613
2020,0,0,4.29965,276.6816559,25.46370888,273.2135315,0.031358469,1.640927434,5.823185444,298.7590434,4.72E-06,-3.32780242,12.31789589,59.44225693,-48.3867836,0.168963715,31.01338005,2.66E-06,248.9220123,0.549770653,7.14E-06,0.012251613
2020,0,0,8.00985,280.9399719,62.95939064,249.421694,0.001500201,0,0.025038143,318.2446518,6.91E-06,-3.848375581,19.56138809,58.72195826,-45.31489308,0,21.56879011,0,172.5428528,-0.875662067,1.45E-05,0.541447857
2020,0,0,5.40965,277.9255168,25.83187485,272.115799,0.028421069,1.013306439,4.916270256,303.9684855,4.35E-06,-5.596693277,11.50368261,58.68953705,-47.95460892,0.165860891,33.30682755,2.60E-06,245.6545715,3.765718222,7.41E-06,0.013710484
2020,0,0,13.5477,280.6029358,23.27177334,273.2576904,0.00017,1.087721765,8.332641125,310.0003357,5.26E-06,-3.081995845,13.62491226,68.98384857,-49.25037384,0.229760081,50.52327728,5.77E-06,172.2928009,8.422734261,4.59E-06,0.008830847
2020,0,0,3.9281,283.685318,66.63953527,256.538236,0.001101613,0,0.068198925,307.2542801,1.20E-06,-8.295497179,3.39920636,25.16275533,-37.86273257,0,4.064716538,0,66.83735053,-6.685142001,4.41E-06,0.207758807
2020,0,0,5.0099,278.6573486,27.22059631,259.7947021,0.001988073,0.055137098,2.822407293,307.5505981,4.39E-06,-9.629209852,12.06447644,97.29369736,-57.92925186,0.000692742,49.15962486,0,259.232663,37.29600067,5.43E-06,0.061999678
2020,0,0,20.96465,279.9969177,40.12672134,254.5949256,0.001614022,5.08E-05,0.741981072,311.5521698,3.89E-06,-10.37554256,10.92753473,84.36021788,-50.84921646,1.75E-07,26.16221652,0,249.2647864,33.5097779,6.48E-06,0.152196352
2020,0,0,4.46315,283.5143509,11.69700575,278.9826279,0.004645192,0.987923399,15.42998004,321.1165237,6.75E-06,-5.741622925,16.88383317,67.63290596,-33.60767269,0.123352824,48.41401386,4.10E-05,457.5929184,22.75812769,0,1.01E-07
2020,0,0,2.864525,285.1217957,13.69612885,278.7870026,0.004191936,2.456955671,20.13965702,327.8864594,9.57E-06,-5.576068401,23.93285465,66.40185547,-36.09553337,0.181705646,55.47908401,4.43E-05,321.5471497,11.94178677,0,0
2020,0,0,3.256225,288.054245,11.34637046,285.4885406,0.007666371,4.630796432,12.89723778,356.0137787,1.45E-05,-2.36005038,36.17612076,136.9417953,-69.84583664,0.067224799,96.12499237,1.21E-05,454.2401047,33.75550699,0,0
2020,0,0,3.421875,287.081604,10.58774137,282.6032104,0.006772137,5.508528233,25.59366894,350.7568359,1.70E-05,-2.734677315,42.53912544,136.6147156,-65.16345596,0.075264111,100.8224525,2.76E-05,488.2725067,32.0060606,0,0
2020,0,0,2.37115,285.4491043,10.87903214,285.1975861,0.003227843,6.71614933,24.58635092,339.2681046,1.73E-05,-2.263225734,43.275527,133.4799309,-62.15449715,0.080623992,112.1959305,1.27E-05,445.2224731,30.50481081,0,0
2020,0,0,2.67935,289.5461426,21.52467706,268.1651306,0.027529866,3.755622718,3.851765235,363.9136353,7.58E-06,-6.031606144,20.39555709,111.6121987,-55.87823317,0.07088441,64.94253328,4.85E-07,375.4958767,40.44759327,8.66E-06,0.029989964
2020,0,0,10.59752373,285.4586731,23.44388156,260.4642792,0.013975966,0.036937724,1.543566316,340.1904053,3.56E-06,-10.09264565,9.876863215,111.4111426,-61.80704244,0.000361335,49.04057206,0,265.7916412,50.24516487,5.26E-06,0.051544802
2020,0,0,4.4419875,289.029541,11.26239872,279.0100403,0.00876624,4.242137074,12.36594748,348.9345398,1.45E-05,-3.238941431,36.15183735,137.9937515,-68.68228912,0.069833668,107.4998322,1.90E-05,442.7740326,36.89108086,2.69E-08,5.56E-05
2020,0,0,4.441766667,287.5473022,38.8897494,258.0926727,0.004854944,0.058717741,1.242701602,351.852061,5.14E-06,-8.65277017,15.20262966,85.72867177,-48.7212204,0.00251371,34.45358594,0,255.5742472,30.89257456,7.50E-06,0.145210565
2020,0,0,4.4208,277.3406982,32.1642437,273.0267792,0.00701619,0.575040322,8.365635037,294.4731903,6.54E-06,-5.583084524,17.31853056,57.7691021,-37.54002047,0.372545362,33.70362139,1.11E-05,404.9059372,5.223712131,1.57E-05,0.047504032
2020,0,0,3.4238,277.6575317,15.47249985,276.0805664,0.025974356,1.579798341,10.15681458,297.4081421,5.01E-06,-2.92614913,12.52660561,65.51499939,-43.58113861,0.132504031,59.44273376,2.26E-05,217.9932251,12.46517372,1.00E-07,3.83E-05
2020,0,0,20.49345,278.1671219,14.61876965,275.7615509,0.000983185,1.212278187,14.12913322,300.2763977,6.33E-06,-2.810604811,15.83918619,67.61999893,-44.04152298,0.167120963,56.66059685,2.35E-05,262.2308884,10.95214939,2.30E-07,0.000105444
2020,0,0,5.0589,277.4828339,19.5193278,274.1568298,0.000965618,1.886626323,8.225120862,299.0170746,5.39E-06,-3.406081915,13.8499794,66.23165131,-38.89136887,0.140010752,49.80371475,1.43E-05,198.5276286,16.68604724,2.99E-06,0.005595699
2017,3,0,3.5,285.4725952,17.03564453,286.3794861,0.00023,0.395080641,6.803770304,320.4201355,6.37E-06,4.888972759,15.94172239,144.9857712,-68.79354477,0.001066532,265.8217773,1.28E-06,182.0130386,55.60299301,0,0
2015,1,0,8.1,284.7413025,17.71104813,286.3516846,0.000146905,0.641562512,7.662530303,321.8023529,8.52E-06,4.93973887,21.29820395,137.9864044,-67.06941986,0.005279234,247.8233414,1.39E-06,176.9934196,44.91864967,0,0
2015,1,0,7.7,284.6278076,15.57096672,285.8240356,0.000136532,0.482096761,8.789435387,318.1205597,8.27E-06,4.897440434,20.68053246,145.5185089,-69.65237427,0.001193548,239.6726837,1.46E-06,174.9622345,50.55043411,0,0
2015,1,0,6.5,284.0496826,17.77290344,286.4799805,0.00022,0.064435482,6.008669376,316.2263184,4.96E-06,4.802440643,12.40783119,143.250885,-69.86890411,0.000145161,262.8010559,2.71E-07,160.8576965,56.44474792,0,0
2015,1,0,6.5,282.9990234,16.49403191,286.3819885,0.000173286,0.430625007,7.35721755,317.029953,7.17E-06,5.089033127,17.94420242,144.0158463,-68.69810104,0.001020161,261.0633698,1.34E-06,194.2729797,52.51924515,0,0
2015,1,0,4.94,284.249115,18.08354759,286.5632935,0.000165,0.057963708,5.972137213,316.07724,5.93E-06,4.856936455,14.82803345,140.189682,-69.67181015,9.07E-05,256.1791077,1.64E-07,158.5513077,51.0915432,0,0
2016,4,0,1.05,285.2125244,17,286.2149963,0.00014,0.320846766,6.548427582,320.6977844,7.46E-06,4.740787029,18.66831589,139.5979004,-68.71007538,0.001125,242.7380066,8.29E-07,174.3595886,47.74015045,0,0
2015,5,0,12.36,284.6924438,17.1205368,286.4513448,0.000183333,0.174126346,6.296451569,320.284729,6.41E-06,4.947937806,16.03189087,140.9783732,-68.98404185,0.00036828,255.9066874,5.19E-07,175.4182027,51.2620341,0,0
2015,6,0,21.8,282.0592346,32.75304737,268.9172638,0.000723488,2.959459639,7.114387131,330.5206299,1.02E-05,0.122347672,27.53494835,114.6082588,-44.75527153,0.161802419,66.10248451,2.02E-06,277.7844604,40.12406769,1.32E-05,0.055870202
2011,5,0,3,282.0592346,32.75304737,268.9172638,0.000723488,2.959459639,7.114387131,330.5206299,1.02E-05,0.122347672,27.53494835,114.6082588,-44.75527153,0.161802419,66.10248451,2.02E-06,277.7844604,40.12406769,1.32E-05,0.055870202
2011,5,0,9.2,285.867686,21.02369308,271.3320435,3.75E-05,0.498903239,4.140282249,323.0761719,5.16E-06,3.11214602,13.99381523,129.6577087,-53.24903793,0.017924194,95.31680756,1.12E-06,168.7371552,58.54635315,7.32E-06,0.012870323
2011,5,0,7.8,284.9889984,16.54064369,285.3262329,5.00E-05,2.387056351,11.06157303,331.534256,1.48E-05,5.393206596,37.07141876,135.9941864,-66.2874527,0.016802419,224.1766357,4.10E-06,208.5749664,27.61164284,0,0
2011,5,0,5.7,284.690979,17.07085927,286.0567118,0.000237151,1.753118257,9.615887165,329.8650208,1.19E-05,5.160908222,29.73012988,135.4538269,-67.40793864,0.01272043,239.1574504,3.15E-06,186.5049591,33.44999123,0,0
2011,5,0,5.3,283.8818909,17.10612774,285.9050598,9.45E-05,2.416008115,11.18149185,328.502356,1.49E-05,5.281271219,37.33502769,130.733429,-62.83096504,0.020294355,224.605484,4.01E-06,194.1376953,25.53488922,0,0
2011,5,0,4.7,284.9230783,13.09838629,285.3208313,0.001823851,0.651149161,8.836532116,334.2468872,7.69E-06,5.449557543,19.22073507,146.7378235,-66.01435089,0.005042339,221.3070145,2.05E-06,153.9711838,56.44563675,0,0
2011,5,0,5.8,285.1044006,15.22370911,285.6042633,0.003935605,0.664979845,7.027762175,330.9840393,8.43E-06,6.070484638,21.09109783,142.2220993,-73.13138962,0.002727823,230.7189484,1.48E-06,147.7571106,42.28999138,0,0
2011,5,0,7.1,292.1569519,8.926934719,284.6745605,0.023671895,3.390665293,25.42580605,382.0449829,1.25E-05,3.014682412,31.28496742,76.72808456,-32.30021572,0.128590725,83.54917908,2.35E-05,647.5967712,10.15371704,0,0
2011,5,0,12,283.6529541,20.49531174,279.2835007,0.000203619,0.002227823,2.061723769,333.5970459,8.30E-07,10.77845669,2.072720528,155.3358841,-85.46681023,2.62E-05,150.446743,7.95E-07,23.17383671,57.74474335,1.01E-09,0
2011,5,0,21,282.7513428,16.65968704,275.1860657,6.19E-05,0.080574597,1.745120943,330.0562744,7.95E-07,10.17581558,1.989666075,157.2772942,-66.2813673,0.001091734,125.2119045,1.47E-06,122.8219891,79.64586258,1.05E-07,9.97E-05
2011,5,0,64,287.8518677,12.16532207,289.2891693,0.000158891,2.648276269,11.68463707,345.0241394,2.07E-05,2.908057392,51.7012682,187.1820259,-73.05066681,0.018195564,198.182972,2.80E-06,467.6720886,60.00623703,0,0
2011,5,0,8.7,270.5671005,12.77395105,286.4319077,0.522458941,12.83153224,32.54072571,246.6426754,2.26E-05,2.312795341,56.4411478,117.5428429,-40.0006876,0.231614921,94.49555397,9.61E-05,725.308197,18.90893912,0,0
2011,5,0,9.3,283.7573853,17.00056362,284.5023499,0.000585323,0.174213707,6.43409276,320.6887309,5.50E-06,7.773702621,13.7538991,145.8326263,-75.92987061,0.000137097,256.549675,4.56E-07,187.713028,48.63791084,3.23E-09,6.05E-07
2011,5,0,8.4,285.3856201,15.90999985,291.9213257,5.00E-05,4.870625019,10.63749981,319.759491,1.53E-05,6.940021515,38.21901703,178.205246,-81.23908997,0.024520833,349.8106384,8.78E-06,150.9591522,52.11273956,0,0
2011,5,0,9.2,282.9069901,13.69666608,289.5513509,0.000164556,3.683333317,4.874555588,312.9174728,1.01E-05,7.721424262,25.19115766,188.2346649,-77.42711385,0.021606945,284.6361898,8.40E-06,150.3894908,78.35410055,0,0
2011,0,0,41,283.6529541,20.49531174,279.2835007,0.000203619,0.002227823,2.061723769,333.5970459,8.30E-07,10.77845669,2.072720528,155.3358841,-85.46681023,2.62E-05,150.446743,7.95E-07,23.17383671,57.74474335,1.01E-09,0
2011,0,0,14,283.6529541,20.49531174,279.2835007,0.000203619,0.002227823,2.061723769,333.5970459,8.30E-07,10.77845669,2.072720528,155.3358841,-85.46681023,2.62E-05,150.446743,7.95E-07,23.17383671,57.74474335,1.01E-09,0
2011,0,0,28,281.7043457,11.86010027,284.409935,0.005458548,2.050836742,21.54837704,310.6885681,1.56E-05,0.034313692,39.02425098,149.6287918,-63.0041666,0.049519152,137.9070892,2.44E-05,515.6729355,47.42552662,1.37E-06,0.000882157
2011,0,0,19,280.2649434,13.07236497,285.615804,0.048524738,13.05190182,16.92433469,289.0719248,1.80E-05,-0.525629191,45.06943862,149.6993154,-32.56587887,0.161032259,106.9250679,2.44E-05,529.1239726,72.83158493,0,0
2011,0,0,12,283.703125,12.95209599,286.741745,0.042826633,7.86651206,47.59911346,308.0837708,2.47E-05,4.67394352,61.68101311,122.7783241,-41.24913025,0.192824595,95.95719147,0.000100696,544.1292114,15.44697905,0,0
2011,0,0,22,282.9928894,13.15412585,278.2878927,0.008739247,1.777029594,10.95434157,327.0250244,6.83E-06,12.41847706,17.15390046,138.0686289,-65.22438558,0.040509409,149.6435547,8.32E-06,275.8574117,43.72853216,6.79E-07,0.000420161
2011,0,0,25,292.196523,11.22483826,290.0746358,0.008123938,3.462500016,21.60176086,371.5497437,1.89E-05,5.20135053,47.19749451,187.3300425,-77.04491933,0.028775537,200.0288951,5.04E-06,420.0024414,58.31252797,0,0
2011,0,0,8.7,284.7431641,16.81203117,278.4756165,9.99E-05,0.245991933,12.78632259,335.6194153,5.31E-06,12.95358162,13.28193493,151.9523407,-67.00697174,0.015687096,154.9204681,8.65E-06,230.0841919,59.23535004,1.26E-07,7.27E-05
2011,0,0,29,285.4271545,13.2556448,286.3118439,0.013528105,3.050302386,22.31885147,338.0611191,1.17E-05,3.274077535,29.16950512,86.38546371,-47.88055801,0.088770162,90.88286591,1.76E-05,554.5325928,6.208313465,0,0
2011,0,0,13,285.1105652,14.11370897,284.7208099,0.133243203,8.446532249,29.38310432,337.6828512,1.79E-05,1.899904132,44.80974579,103.0542145,-35.27989388,0.201618955,89.69587326,6.76E-05,359.5789948,21.05204296,0,0
2011,0,0,35,287.8594869,20.42165279,272.5261841,0.000843972,0.806925386,6.279465795,342.9132792,5.93E-06,3.545559436,15.82469606,139.2697067,-60.04039764,0.021702621,102.1488075,1.64E-06,172.5930367,59.17507744,7.12E-06,0.010541532
